"AX.24533","1.0","1","177.0","43.0","1380.0","620.0",,,,"49.0","5.0"
"AX.24534","2.0","1","176.5","17.0","1305.0","625.0","6.0","5.0","70.0","40.0","6.0"
"AX.24553","2.0","1","168.0","40.0","1260.0","608.0","7.0",,"60.0",,
"AX.24558","1.0","2","173.5","29.5","1350.0","588.75",,,,"40.5","6.0"
"AX.24559","1.0","1","170.0","14.5","1420.0","585.0",,,,"36.0","7.0"
"AX.24560","1.0","1","178.0","25.0","1200.0","625.0",,,,"38.0","6.0"
"AX.24563","1.0","1","166.0","24.0","1390.0","595.0",,,,,
"AX.24566","1.0","1","182.0","16.5","1490.0","605.0",,,,,
"AX.24567","1.0","1","174.0","30.0","1550.0","595.0",,,,"40.0","6.0"
"AX.24569","1.0","1","174.0","28.0","1510.0","590.0",,,,"41.0","6.0"
"AX.24570","1.0","1","168.0","24.0","1540.0","620.0",,,,,
"AX.24572","1.0","1","179.0","28.0","1500.0","595.0",,,,"42.0","6.0"
"AX.24574","2.0","3","178.66667","21.166666","1220.0","615.0",,,,"39.666668","6.6666665"
"AX.24575","1.0","2","174.0","27.75","1365.0","597.5",,,,"40.0","7.0"
"AX.24577","1.0","3","172.33333","20.5","1296.6666","580.0",,,,"31.333334","6.0"
"AX.24593","2.0","1","173.0","10.0","1150.0","595.0",,,,"37.0","6.0"
"AX.24608","2.0","1","175.5","3.0","1210.0","617.5","5.0","20.0","60.0","29.0","6.0"
"AX.24615","1.0","2","177.0","21.5","1552.5","585.0",,,,"36.5","7.0"
"AX.24624","2.0","1","178.0","19.5","1270.0","605.0","6.0","5.0","50.0","31.0","6.0"
"AX.24673","2.0","2","175.5","13.25","1240.0","615.0","7.0","0.0","65.0","39.0","6.0"
"AX.24711","2.0","1","177.0","17.5","1230.0","620.0","7.0","0.0","30.0",,
"AX.24727","1.0","1","170.0","33.5","1225.0","580.0",,,,"39.0","6.0"
"AX.24793","2.0","1","178.0","12.5","1260.0","610.0",,,,"27.0","7.0"
"AX.24794","1.0","1","174.0","23.0","1320.0","590.0",,,,"35.0","6.0"
"AX.24796","1.0","1","173.0","29.0","1520.0","590.0",,,,"38.0","6.0"
"AX.24798","1.0","1","167.0","35.0","1520.0","590.0",,,,"44.0","5.0"
"AX.24799","1.0","2","176.0","27.5","1470.0","602.5",,,,"37.0","5.5"
"AX.24800","1.0","1","176.0","32.0","1510.0","610.0",,,,"41.0","6.0"
"AX.24802","1.0","1","174.0","16.0","1540.0","585.0",,,,"38.0","6.0"
"AX.24803","2.0","1","176.0","23.0","1330.0","625.0","6.0","10.0","40.0","37.0","6.0"
"AX.24847","2.0","1","171.0","32.5","1220.0","595.0",,,,"48.0","6.0"
"AX.24850","2.0","1","171.0","18.5","1160.0","620.0",,,,"30.0","6.0"
"AX.24853","2.0","2","173.0","23.25","1160.0","612.5","7.0","0.0","42.5","37.0","5.5"
"AX.24855","2.0","1","174.0","14.5","1210.0","645.0","4.0","50.0","55.0","36.0","6.0"
"AX.24856","1.0","1","177.0","36.0","1460.0","590.0",,,,"42.0","6.0"
"AX.24871","2.0","1","176.0","12.0","1280.0","590.0","7.0","0.0","60.0",,
"AX.24886","2.0","2","174.5","21.0","1330.0","652.5","6.0","2.5","40.0","41.0","6.0"
"AX.24887","1.0","1","176.0","36.0","1270.0","600.0",,,,"42.0","6.0"
"AX.24910","2.0","2","173.0","19.5","1160.0","637.5","7.0","0.0","40.0","42.0","6.0"
"AX.24917","2.0","1","172.5","15.0","1245.0","632.5","5.0","15.0","80.0","34.0","6.0"
"AX.24918","2.0","3","175.0","25.833334","1233.3334","640.0","6.0","3.0","60.0","43.0","6.0"
"AX.24920","2.0","2","163.0","20.0","1150.0","600.0","7.0","0.0","50.0","44.0","5.0"
"AX.24921","2.0","1","173.0","24.0","1170.0","625.0","6.0","5.0","40.0",,
"AX.24924","1.0","1","172.0","16.0","1370.0","595.0",,,,"34.0","6.0"
"AX.24925","1.0","2","173.5","22.25","1525.0","602.5",,,,"35.0","6.0"
"AX.24927","1.0","1","174.0","15.0","1490.0","605.0",,,,,
"AX.24928","1.0","1","178.0","19.0","1590.0","620.0",,,,"35.0","7.0"
"AX.24929","1.0","1","178.0","26.5","1380.0","600.0",,,,"33.0","7.0"
"AX.24930","1.0","1","170.0","22.0","1440.0","605.0",,,,"37.0","6.0"
"AX.24931","1.0","1","172.0","26.0","1500.0","590.0",,,,"36.0","5.0"
"AX.24932","1.0","1","175.0","16.0","1570.0","595.0",,,,"35.0","6.0"
"AX.24933","1.0","1","161.5","19.5","1442.5","622.5",,,,"35.0","7.0"
"AX.24934","1.0","1","175.0","20.0","1390.0","585.0",,,,"35.0","6.0"
"AX.24935","1.0","1","175.0","17.0","1540.0","605.0",,,,"34.0","6.0"
"AX.24936","1.0","2","174.0","21.25","1440.0","602.5",,,,"32.0","6.5"
"AX.24939","1.0","1","172.0","19.0","1440.0","600.0",,,,"37.0","6.0"
"AX.24940","1.0","1","175.0","18.0","1580.0","590.0",,,,"37.0","6.0"
"AX.24941","1.0","1","174.0","21.0","1620.0","605.0",,,,"36.0","6.0"
"AX.24942","1.0","1","178.0","19.0","1360.0","605.0",,,,"38.0","6.0"
"AX.24943","1.0","1","173.0","19.0","1520.0","605.0",,,,"38.0","6.0"
"AX.24945","1.0","1","166.0","28.0","1300.0","590.0",,,,"39.0","6.0"
"AX.24946","1.0","3","171.33333","29.5","1380.0","585.0",,,,"36.333332","5.6666665"
"AX.24947","1.0","1","180.0","19.0","1410.0","605.0",,,,"38.0","6.0"
"AX.24948","1.0","1","181.0","39.5","1520.0","585.0",,,,"45.0","4.0"
"AX.24949","1.0","1","173.0","24.0","1520.0","595.0",,,,"40.0","7.0"
"AX.24951","1.0","1","177.0","28.0","1450.0","610.0",,,,"38.0","5.0"
"AX.24952","1.0","1","172.0","25.0","1410.0","590.0",,,,"37.0","6.0"
"AX.24953","1.0","3","173.0","22.333334","1515.0","608.3333",,,,"34.333332","6.3333335"
"AX.24954","1.0","1","176.0","16.0","1410.0","605.0",,,,,
"AX.24955","1.0","1","176.0","18.0","1500.0","590.0",,,,"38.0","6.0"
"AX.24956","1.0","2","175.5","31.75","1325.0","587.5",,,,"40.5","6.0"
"AX.24957","1.0","1","176.0","44.0","1410.0","600.0",,,,,
"AX.24958","1.0","1","177.0","25.0","1350.0","610.0",,,,"39.0","6.0"
"AX.24964","2.0","2","180.5","20.25","1190.0","625.0","4.5","30.0","50.0","37.0","6.0"
"AX.24965","1.0","2","172.5","33.5","1555.0","605.0",,,,"38.0","6.0"
"AX.24966","1.0","1","174.0","25.0","1340.0","585.0",,,,"39.0","6.0"
"AX.24967","1.0","1","175.0","18.0","1570.0","615.0",,,,,
"AX.24968","1.0","1","165.0","16.0","1430.0","585.0",,,,"37.0","6.0"
"AX.24969","1.0","2","175.5","21.0","1460.0","587.5",,,,"35.0","6.5"
"AX.24970","1.0","1","176.0","23.5","1520.0","585.0",,,,"39.0","6.0"
"AX.24982","2.0","1","170.0","16.0","1180.0","635.0","5.0","15.0","45.0","33.0","6.0"
"AX.24986","1.0","2","169.0","25.5","1425.0","605.0",,,,"32.5","6.5"
"AX.24989","1.0","1","168.0","17.0","1380.0","590.0",,,,"37.0","7.0"
"AX.24990","1.0","1","171.0","23.0","1330.0","590.0",,,,"41.0","5.0"
"AX.24996","2.0","1","158.0","39.0","1180.0","620.0","4.0","30.0","70.0",,
"AX.25029","1.0","2","172.5","29.5","1485.0","582.5",,,,"40.5","6.0"
"AX.25032","1.0","1","169.0","31.0","1260.0","590.0",,,,"38.0","6.0"
"AX.25048","1.0","1","176.0","28.0","1510.0","590.0",,,,,
"AX.25064","1.0","1","171.0","20.5","1480.0","565.0",,,,"35.0","6.0"
"AX.25068","2.0","1","175.0","5.0","1220.0","600.0","6.0","2.0","70.0",,
"AX.25070","2.0","2","175.5","17.25","1205.0","602.5","7.0","0.0","57.5","36.0","6.0"
"AX.25086","2.0","1","180.0","10.0","1260.0","615.0","7.0","0.0","30.0","26.0","7.0"
"AX.25098","2.0","1","176.0","16.5","1180.0","580.0",,,,"36.0","6.0"
"AX.25104","1.0","2","172.0","23.0","1430.0","590.0",,,,"32.5","6.0"
"AX.25115","1.0","1","171.0","26.5","1390.0","585.0",,,,"38.0","6.0"
"AX.25126","1.0","1","181.0","16.0","1490.0","575.0",,,,"31.0","5.0"
"AX.25128","2.0","1","176.0","13.0","1200.0","615.0","4.0","40.0","70.0","32.0","7.0"
"AX.25150","2.0","1","165.0","26.0","1210.0","610.0","7.0","0.0","40.0","36.0","6.0"
"AX.25164","1.0","3","178.66667","25.666666","1540.0","603.3333",,,,"36.666668","7.3333335"
"AX.25169","2.0","2","173.5","7.5","1285.0","605.0","6.0",,"55.0","31.5","7.0"
"AX.25179","2.0","5","169.8","13.8","1325.0","588.5","7.0","0.0","39.0","32.8","6.4"
"AX.25180","2.0","1","167.0","14.0","1300.0","605.0","7.0","0.0","60.0","34.0","6.0"
"AX.25190","2.0","1","167.0","16.0","1140.0","630.0","7.0","0.0","50.0","30.0","6.0"
"AX.25204","1.0","2","180.5","20.0","1535.0","602.5",,,,"34.5","6.0"
"AX.25244","2.0","2","170.0","22.75","1230.0","642.5","7.0","0.0","35.0",,
"AX.25245","1.0","1","172.0","19.0","1400.0","590.0",,,,"36.0","6.0"
"AX.25251","2.0","3","170.33333","13.333333","1226.6666","630.0","5.6666665","0.0","50.0","32.666668","6.3333335"
"AX.25255","2.0","2","170.5","9.5","1245.0","632.5","7.0","0.0","35.0","26.0","6.0"
"AX.25264","2.0","4","173.75","17.0","1310.0","611.25","7.0","0.0","35.0","37.5","6.5"
"AX.25272","2.0","2","171.0","19.5","1285.0","610.0","5.5",,"65.0","36.0","6.0"
"AX.25285","1.0","2","183.5","26.0","1445.0","607.5",,,,"36.0","6.0"
"AX.25303","2.0","2","173.0","19.25","1265.0","637.5","7.0","0.0","45.0","32.0","7.0"
"AX.25306","1.0","1","186.0","22.5","1590.0","595.0",,,,"32.0","6.0"
"AX.25308","1.0","1","169.0","30.0","1570.0","595.0",,,,"37.0","5.0"
"AX.25313","2.0","1","169.0","15.5","1250.0","610.0","6.0",,"30.0","30.0","6.0"
"AX.25323","2.0","1","170.0","12.0","1230.0","615.0","7.0","0.0","50.0","38.0","6.0"
"AX.25327","2.0","1","178.0","18.0","1290.0","600.0","7.0","0.0","30.0","37.0","6.0"
"AX.25369","1.0","1","171.0","17.0","1400.0","600.0",,,,"31.0","6.0"
"AX.25378","2.0","1","172.0","14.0","1220.0","615.0","7.0","0.0","30.0","29.0","7.0"
"AX.25380","2.0","1","179.0","14.0","1240.0","620.0","7.0","0.0","45.0","34.0","7.0"
"AX.25382","2.0","2","175.0","22.5","1215.0","640.0","7.0","0.0","47.5","45.0","6.0"
"AX.25388","2.0","4","169.0","11.125","1250.0","626.25","6.5","0.0","76.25","30.5","6.5"
"AX.25397","2.0","2","174.0","18.25","1265.0","610.0","7.0","0.0","25.0","36.0","6.0"
"AX.25417","2.0","3","170.33333","23.166666","1193.3334","600.0","7.0","0.0","56.666668","39.333332","6.3333335"
"AX.25419","1.0","1","163.0","27.0","1330.0","590.0",,,,"38.0","6.0"
"AX.25432","2.0","1","170.0","12.5","1240.0","590.0","7.0","0.0","50.0","37.0","7.0"
"AX.25435","2.0","1","172.0","9.0","1250.0","615.0","7.0","0.0","60.0","41.0","6.0"
"AX.25439","1.0","1","170.0","22.5","1640.0","600.0",,,,"38.0","7.0"
"AX.25448","2.0","3","169.66667","18.666666","1186.6666","621.6667","6.6666665","0.0","76.666664","37.333332","6.0"
"AX.25494","1.0","4","177.75","29.0","1450.0","596.25",,,,"41.0","6.0"
"AX.25530","2.0","1","180.0","10.0","1320.0","620.0","5.0",,"70.0","37.0","6.0"
"AX.25543","2.0","3","168.0","18.166666","1240.0","630.0","7.0","0.0","30.0","37.0","7.0"
"AX.25562","1.0","1","178.0","28.5","1230.0","605.0",,,,"39.0","6.0"
"AX.25576","1.0","1","173.0","28.0","1510.0","580.0",,,,"33.0","6.0"
"AX.25578","1.0","1","167.0","23.0","1540.0","615.0",,,,"36.0","6.0"
"AX.25585","1.0","1","167.0","24.0","1570.0","590.0",,,,"33.0","6.0"
"AX.25590","1.0","4","171.25","18.75","1422.5","595.0",,,,"30.5","5.5"
"AX.25602","2.0","3","177.66667","15.166667","1253.3334","601.6667","7.0","0.0","28.333334","34.333332","6.0"
"AX.25604","2.0","2","180.5","16.75","1277.5","610.0","5.0","32.5","42.5","36.0","6.0"
"AX.25632","1.0","3","172.33333","29.833334","1416.6666","585.0",,,,"36.666668","6.0"
"AX.25651","2.0","5","169.6","12.3","1220.0","614.0","6.2","0.0","54.0","33.4","6.4"
"AX.25674","2.0","4","176.875","16.125","1247.5","625.0","6.25","3.3333333","57.5","34.75","6.25"
"AX.25694","2.0","1","167.0","17.0","1260.0","620.0","7.0","0.0","40.0","34.0","6.0"
"AX.25698","2.0","2","165.0","10.5","1305.0","637.5","7.0","0.0","47.5","33.5","6.5"
"AX.25699","2.0","1","187.0","19.0","1320.0","590.0","7.0","0.0","70.0","37.0","7.0"
"AX.25700","2.0","3","171.0","18.333334","1260.0","623.3333","4.3333335",,"50.0","33.0","6.5"
"AX.25710","1.0","3","167.33333","24.833334","1418.3334","616.6667",,,,"35.0","6.0"
"AX.25712","2.0","1","169.0","10.0","1200.0","610.0","7.0","0.0","15.0",,
"AX.25718","2.0","1","175.0","17.5","1210.0","625.0",,,,"31.0","6.0"
"AX.25719","2.0","1","175.0","5.0","1220.0","625.0","6.0","8.0","65.0","25.0","6.0"
"AX.25722","2.0","1","171.0","11.5","1230.0","615.0","5.0","20.0","20.0","29.0","6.0"
"AX.25724","2.0","2","169.0","14.5","1215.0","602.5","6.0","7.5","45.0","33.5","5.5"
"AX.25729","1.0","1","171.0","30.0","1550.0","585.0",,,,"37.0","6.0"
"AX.25730","1.0","1","178.0","34.0","1420.0","615.0",,,,"41.0","6.0"
"AX.25734","1.0","1","180.0","17.0","1420.0","585.0",,,,"37.0","6.0"
"AX.25737","2.0","1","184.0","16.0","1350.0","620.0",,,,"40.0","6.0"
"AX.25738","1.0","2","176.5","24.5","1490.0","610.0",,,,"34.0","6.5"
"AX.25739","1.0","1","180.0","29.0","1410.0","590.0",,,,"36.0","6.0"
"AX.25741","1.0","1","173.0","31.0","1380.0","610.0",,,,"38.0","6.0"
"AX.25742","1.0","1","171.0","28.5","1350.0","590.0",,,,"38.0","6.0"
"AX.25743","1.0","1","178.0","22.0","1500.0","620.0",,,,"36.0","6.0"
"AX.25744","2.0","1","180.0","22.0","1270.0","605.0","5.0","15.0","60.0","43.0","5.0"
"AX.25763","2.0","1","170.0","21.0","1115.0","595.0",,,,,
"AX.25770","2.0","1","175.0","16.5","1280.0","605.0","7.0","0.0","30.0","30.0","6.0"
"AX.25773","1.0","3","177.33333","22.5","1486.6666","605.0",,,,"34.666668","6.0"
"AX.25774","2.0","1","175.0","22.5","1210.0","605.0","7.0","0.0","30.0","30.0","6.0"
"AX.25802","2.0","2","171.5","15.0","1210.0","622.5","7.0","0.0","42.5","30.5","6.0"
"AX.25804","2.0","1","174.0","21.0","1290.0","590.0",,,,,
"AX.25812","2.0","1","173.0","21.0","1230.0","635.0","4.0","40.0","50.0","36.0","6.0"
"AX.25827","1.0","1","170.0","23.0","1280.0","595.0",,,,"33.0","6.0"
"AX.25828","1.0","1","177.0","17.0","1230.0","600.0",,,,"33.0","6.0"
"AX.25835","1.0","2","174.5","21.0","1160.0","615.0",,,,"34.0","6.0"
"AX.25840","2.0","2","170.5","20.0","1180.0","602.5","6.0",,"50.0","43.5","6.5"
"AX.25852","1.0","2","174.0","35.0","1250.0","602.5",,,,"41.5","6.0"
"AX.25858","2.0","1","185.0","23.5","1270.0","615.0","6.0","1.0","45.0","34.0","5.0"
"AX.25861","1.0","2","187.5","40.0","1340.0","602.5",,,,"45.5","5.5"
"AX.25864","2.0","1","176.0","16.5","1180.0","635.0","5.0","15.0","70.0","33.0","6.0"
"AX.25866","2.0","2","176.0","14.75","1140.0","607.5","6.0","4.0","67.5","28.0","6.5"
"AX.25867","1.0","2","179.0","26.25","1405.0","617.5",,,,"38.5","6.0"
"AX.25904","2.0","1","177.0","31.0","1280.0","610.0","7.0","0.0","30.0","46.0","6.0"
"AX.25919","1.0","1","170.0","33.0","1450.0","600.0",,,,"41.0","6.0"
"AX.25920","1.0","1","174.0","28.0","1270.0","605.0",,,,"34.0","6.0"
"AX.25927","2.0","1","176.0","13.5","1170.0","605.0","7.0","0.0","30.0","31.0","6.0"
"AX.25951","2.0","1","173.0","17.5","1300.0","635.0","6.0","3.0","70.0","39.0","6.0"
"AX.25952","2.0","1","175.0","22.0","1170.0","625.0","7.0","0.0","30.0","39.0","6.0"
"AX.25953","1.0","1","172.0","19.0","1380.0","585.0",,,,"38.0","6.0"
"AX.25969","2.0","1","178.0","26.5","1180.0","610.0","5.0","15.0","70.0","46.0","6.0"
"AX.25973","1.0","4","178.0","25.625","1352.5","608.75",,,,"35.5","6.0"
"AX.25974","2.0","1","176.0","25.0","1210.0","600.0","7.0","0.0","25.0","37.0","6.0"
"AX.25975","2.0","1","175.0","30.0","1150.0","615.0","7.0","0.0","30.0","36.0","6.0"
"AX.25976","2.0","1","172.0","9.0","1180.0","615.0","5.0","20.0","70.0","36.0","6.0"
"AX.25977","2.0","1","182.0","30.0","1230.0","620.0","6.0","10.0","60.0","37.0","6.0"
"AX.25983","1.0","2","174.0","21.25","1445.0","612.5",,,,"35.5","6.0"
"AX.25984","1.0","1","172.0","30.0","1210.0","615.0",,,,"36.0","6.0"
"AX.25985","2.0","1","174.0","25.0","1160.0","605.0","7.0","0.0","60.0","36.0","6.0"
"AX.25991","2.0","1","170.0","25.0","1170.0","615.0","7.0","0.0","50.0","36.0","6.0"
"AX.25998","1.0","1","178.0","31.0","1430.0","595.0",,,,"40.0","6.0"
"AX.25999","2.0","1","180.0","29.0","1230.0","625.0","7.0","0.0","60.0","36.0","6.0"
"AX.26000","1.0","1","174.0","30.0","1290.0","600.0",,,,"36.0","6.0"
"BB.00187","1.0","1","176.0","26.5","1340.0","610.0",,,,"34.0","6.0"
"BB.04962","1.0","1","172.0","8.0","1500.0","605.0",,,,"38.0","7.0"
"BB.05439","2.0","1","166.0","25.5","1130.0","605.0","7.0","0.0","45.0","40.0","5.0"
"BB.05942","1.0","3","176.0","19.0","1533.3334","603.3333",,,,"30.333334","6.6666665"
"BB.06301","2.0","1","177.0","15.5","1190.0","630.0","7.0","0.0","50.0",,
"BB.06448","1.0","3","180.0","23.0","1430.0","593.3333",,,,"33.0","6.3333335"
"BB.06452","1.0","2","174.0","21.0","1390.0","587.5",,,,"37.0","6.5"
"BB.06589","1.0","1","174.0","14.0","1610.0","605.0",,,,"35.0","6.0"
"BB.07039","2.0","2","174.5","21.25","1250.0","615.0","5.0","20.0","40.0","35.5","6.5"
"BB.08199","1.0","1","177.0","30.0","1525.0","580.0",,,,"40.0","6.0"
"BB.08240","2.0","1","182.0","11.0","1190.0","620.0","7.0","0.0","45.0",,
"BB.08582","2.0","1","172.0","20.0","1280.0","620.0","7.0","0.0","50.0","40.0","5.0"
"BB.08699","2.0","1","173.0","12.0","1230.0","640.0","6.0",,"60.0","39.0","6.0"
"BB.14185","1.0","1","180.0","11.0","1440.0","590.0",,,,"36.0","5.0"
"BB.18545","1.0","1","172.0","20.5","1280.0","620.0",,,,"31.0","7.0"
"BB.18555","2.0","3","177.33333","23.0","1226.6666","621.6667","4.0","57.5","70.0","38.0","6.3333335"
"BB.18648","2.0","1","170.0","24.0","1220.0","590.0","7.0","0.0","30.0","35.0","6.0"
"BB.18655","1.0","1","168.0","30.0","1410.0","600.0",,,,"37.0","6.0"
"BB.18657","2.0","1","174.0","16.0","1220.0","605.0","6.0","2.0","40.0","36.0","6.0"
"BB.18658","2.0","2","178.0","25.0","1170.0","590.0","6.0","2.0","30.0","36.0","6.0"
"BB.18659","2.0","1","178.0","14.5","1240.0","615.0","4.0","30.0","70.0","35.0","7.0"
"BB.18666","2.0","1","178.5","1.5","1232.5","617.5","2.0","95.0","90.0","27.0","6.0"
"BB.18676","2.0","1","174.0","20.0","1130.0","615.0","6.0","8.0","55.0","38.0","6.0"
"BB.18685","2.0","1","170.0","21.0","1180.0","585.0","7.0","0.0","65.0","31.0","7.0"
"BB.18694","2.0","1","182.0","19.0","1200.0","625.0","6.0","3.0","60.0","37.0","6.0"
"BB.18695","1.0","1","172.0","43.0","1490.0","600.0",,,,"49.0","5.0"
"BB.18698","2.0","1","177.0","16.5","1080.0","620.0","6.0","2.0","65.0","37.0","6.0"
"BB.18699","2.0","1","176.0","15.0","1120.0","600.0","5.0","25.0","60.0","34.0","6.0"
"BB.18702","2.0","2","176.0","9.25","1130.0","622.5","5.0","15.0","52.5","34.5","6.0"
"BB.18707","2.0","1","170.0","17.5","1180.0","615.0","7.0","0.0","35.0",,
"BB.18708","1.0","1","168.0","15.0","1380.0","617.5",,,,"29.0","6.0"
"BB.18718","2.0","4","173.5","12.0","1200.0","631.25","2.5","83.75","67.5","34.333332","6.0"
"BB.18720","2.0","1","176.0","21.0","1200.0","585.0",,,,"36.0","5.0"
"BB.18725","2.0","2","173.5","22.25","1185.0","620.0","6.0","5.0","50.0","34.0","8.0"
"BB.18731","1.0","1","164.0","26.5","1560.0","605.0",,,,"33.0","6.0"
"BB.18736","1.0","4","170.0","17.625","1492.5","592.5",,,,"31.0","5.75"
"BB.18745","2.0","2","172.0","24.75","1215.0","615.0","7.0","0.0","25.0","41.0","6.5"
"BB.18752","1.0","1","177.0","26.0","1310.0","620.0",,,,"37.0","5.0"
"BB.18753","2.0","1","169.0","18.0","1180.0","590.0","7.0","0.0","30.0","37.0","5.0"
"BB.18757","1.0","1","169.0","25.0","1430.0","605.0",,,,"37.0","6.0"
"BB.18761","1.0","1","170.0","30.0","1422.5","597.5",,,,"38.0","7.0"
"BB.18781","1.0","1","164.0","30.0","1370.0","595.0",,,,"39.0","6.0"
"BB.18801","1.0","1","169.0","26.0","1430.0","590.0",,,,"33.0","7.0"
"BB.18807","2.0","1","176.0","9.0","1240.0","615.0","5.0","25.0","60.0","37.0","5.0"
"BB.18812","2.0","1","180.0","16.5","1230.0","630.0","5.0","20.0","50.0","38.0","6.0"
"BB.18813","2.0","3","171.33333","23.333334","1216.6666","596.6667","6.6666665","3.3333333","48.333332","40.0","5.0"
"BB.18828","2.0","2","177.0","14.25","1220.0","645.0","6.5","0.5","67.5","37.0","6.0"
"BB.18831","2.0","1","173.0","25.5","1260.0","625.0","4.0","50.0","50.0","39.0","7.0"
"BB.18839","2.0","1","175.0","31.0","1130.0","620.0",,,,"45.0","6.0"
"BB.18840","2.0","3","174.0","11.0","1171.1111","600.0","7.0","0.0","45.0","37.333332","6.3333335"
"BB.18847","1.0","3","174.0","24.333334","1576.6666","581.6667",,,,"32.666668","7.0"
"BB.18848","2.0","1","169.0","18.0","1190.0","620.0","7.0","0.0","35.0","37.0","6.0"
"BB.18850","1.0","1","172.0","24.5","1530.0","585.0",,,,"33.0","6.0"
"BB.18857","2.0","3","168.0","16.0","1160.0","631.6667","6.6666665","1.0","61.666668","35.666668","6.0"
"BB.18864","1.0","1","171.5","33.5","1465.0","597.5",,,,"39.0","6.0"
"BB.18866","2.0","2","165.5","18.75","1260.0","632.5","7.0","0.0","60.0","36.5","6.5"
"BB.18882","1.0","2","171.25","27.0","1300.0","590.0",,,,"36.0","6.0"
"BB.18885","1.0","1","176.0","17.0","1280.0","595.0",,,,,
"BB.18891","1.0","2","173.0","29.0","1495.0","585.0",,,,"36.5","7.0"
"BB.18900","2.0","2","181.0","19.5","1310.0","620.0","7.0","0.0","30.0","35.5","5.5"
"BB.18911","1.0","1","165.0","20.0","1690.0","605.0",,,,"30.0","7.0"
"BB.18912","2.0","1","176.0","26.0","1275.0","625.0",,,,"42.0","7.0"
"BB.18919","2.0","4","177.75","13.5","1227.5","623.75","7.0","0.0","45.0","32.75","6.75"
"BB.18920","2.0","1","173.0","14.0","1230.0","625.0",,,,"35.0","6.0"
"BB.18921","2.0","1","179.0","21.0","1320.0","650.0",,,,,
"BB.18935","2.0","1","176.0","15.0","1330.0","615.0",,,,"39.0","6.0"
"BB.18953","1.0","1","172.0","22.5","1525.0","605.0",,,,"36.0","6.0"
"BB.18959","2.0","2","174.0","19.75","1215.0","615.0","6.0","10.0","50.0","37.0","6.0"
"BB.18960","1.0","2","170.0","17.25","1507.5","605.0",,,,"32.0","6.5"
"BB.18970","1.0","1","178.0","27.0","1340.0","595.0",,,,"39.0","6.0"
"BB.18971","2.0","4","175.75","11.375","1253.75","616.25","6.0","7.5","70.0","32.0","6.5"
"BB.18972","1.0","2","177.5","22.5","1355.0","615.0",,,,"35.0","6.5"
"BB.19001","1.0","1","168.0","33.0","1500.0","605.0",,,,"35.0","6.0"
"BB.19003","1.0","1","173.0","25.0","1520.0","605.0",,,,"31.0","7.0"
"BB.19009","2.0","1","174.0","15.5","1220.0","615.0",,,,"25.0","7.0"
"BB.19013","2.0","2","179.5","12.25","1260.0","625.0","5.5","15.0","60.0","37.0","6.0"
"BB.19023","2.0","2","164.0","12.25","1250.0","620.0",,,,"30.5","6.5"
"BB.19030","1.0","2","177.75","29.25","1503.75","611.25",,,,"39.0","6.0"
"BB.19033","2.0","2","176.5","17.75","1225.0","625.0","5.0","15.0","75.0","31.5","6.5"
"BB.19057","2.0","4","172.0","7.75","1155.0","602.5","3.3333333","70.0","73.333336","31.25","6.0"
"BB.19063","2.0","1","189.0","14.0","1190.0","610.0",,,,"39.0","6.0"
"BB.19077","1.0","1","172.0","22.0","1275.0","615.0",,,,"30.0","7.0"
"BB.19078","1.0","1","164.0","16.5","1520.0","635.0",,,,"34.0","7.0"
"BB.19091","2.0","1","168.0","8.5","1140.0","640.0",,,,"38.0","6.0"
"BB.19094","2.0","1","175.0","16.0","1230.0","620.0",,,,"30.0","6.0"
"BB.19104","2.0","1","180.0","21.5","1220.0","610.0","6.0","1.0","55.0","44.0","5.0"
"BB.19106","2.0","3","180.0","11.666667","1306.6666","640.0","6.0","6.0","55.0","29.0","6.5"
"BB.19107","2.0","1","174.0","16.5","1230.0","615.0","6.0","1.0","60.0","44.0","6.0"
"BB.19115","2.0","4","177.0","19.125","1211.25","607.5","6.0","7.5","60.0","32.666668","6.3333335"
"BB.19153","2.0","2","180.5","15.5","1255.0","631.6667","5.5","12.5","75.0","42.0","5.0"
"BB.19258","1.0","1","177.0","23.0","1450.0","600.0",,,,"29.0","7.0"
"BB.19261","1.0","1","166.0","39.0","1410.0","595.0",,,,"46.0","6.0"
"BB.19262","2.0","4","176.125","23.625","1201.25","610.0","6.0","3.0","45.0","36.5","6.0"
"BB.19269","2.0","2","183.0","18.25","1312.5","605.0",,,,"32.5","6.5"
"BB.19276","1.0","1","174.0","41.0","1350.0","575.0",,,,"44.0","6.0"
"BB.19277","1.0","1","171.0","43.0","1580.0","595.0",,,,"47.0","4.0"
"BB.19278","1.0","1","181.0","37.0","1730.0","605.0",,,,"43.0","6.0"
"BB.19279","2.0","2","172.0","15.25","1192.5","612.5",,,,"32.5","7.0"
"BB.19293","2.0","3","170.66667","14.5","1176.6666","608.3333","5.5","17.0","65.0","35.0","6.3333335"
"BB.19300","1.0","1","178.0","41.0","1560.0","600.0",,,,"47.0","7.0"
"BB.19312","1.0","2","168.0","21.25","1435.0","605.0",,,,"36.0","6.0"
"BB.19343","1.0","1","170.0","21.0","1400.0","595.0",,,,"34.0","6.0"
"BB.19344","1.0","1","173.0","19.5","1400.0","595.0",,,,"30.0","6.0"
"BB.19359","1.0","4","175.125","19.5","1535.0","608.75",,,,"31.5","6.5"
